developer,month_year,network,total_commits,dev_classification
qbzzt,May_2023,starknet,0,Dev who was inactive
qbzzt,November_2022,starknet,0,Dev who was inactive
qbzzt,November_2023,starknet,0,Dev who was inactive
qbzzt,October_2022,starknet,0,Dev who was inactive
qbzzt,October_2023,starknet,0,Dev who was inactive
qbzzt,September_2022,starknet,0,Dev who was inactive
qbzzt,September_2023,starknet,0,Dev who was inactive
qd-qd,April_2022,starknet,0,Dev who was inactive
qd-qd,April_2023,starknet,0,Dev who was inactive
qd-qd,August_2022,starknet,16,Dev who merged 10 or more commits
qd-qd,August_2023,starknet,0,Dev who was inactive
qd-qd,December_2021,starknet,0,Dev who was inactive
qd-qd,December_2022,starknet,0,Dev who was inactive
qd-qd,December_2023,starknet,0,Dev who was inactive
qd-qd,February_2022,starknet,9,Dev who merged between 2 and 9 commits
qd-qd,February_2023,starknet,38,Dev who merged 10 or more commits
qd-qd,February_2024,starknet,0,Dev who was inactive
qd-qd,January_2022,starknet,0,Dev who was inactive
qd-qd,January_2023,starknet,19,Dev who merged 10 or more commits
qd-qd,January_2024,starknet,0,Dev who was inactive
qd-qd,July_2022,starknet,0,Dev who was inactive
qd-qd,July_2023,starknet,0,Dev who was inactive
qd-qd,June_2022,starknet,0,Dev who was inactive
qd-qd,June_2023,starknet,0,Dev who was inactive
qd-qd,March_2022,starknet,0,Dev who was inactive
qd-qd,March_2023,starknet,0,Dev who was inactive
qd-qd,May_2022,starknet,0,Dev who was inactive
qd-qd,May_2023,starknet,0,Dev who was inactive
qd-qd,November_2021,starknet,0,Dev who was inactive
qd-qd,November_2022,starknet,1,Dev who merged 1 commit
qd-qd,November_2023,starknet,0,Dev who was inactive
qd-qd,October_2021,starknet,0,Dev who was inactive
qd-qd,October_2022,starknet,0,Dev who was inactive
qd-qd,October_2023,starknet,0,Dev who was inactive
qd-qd,September_2022,starknet,6,Dev who merged between 2 and 9 commits
qd-qd,September_2023,starknet,0,Dev who was inactive
qiaopengjun5162,February_2024,starknet,0,Dev who was inactive
qiaopengjun5162,January_2024,starknet,2,Dev who merged between 2 and 9 commits
qperrot,April_2022,starknet,0,Dev who was inactive
qperrot,April_2023,starknet,0,Dev who was inactive
qperrot,August_2021,starknet,0,Dev who was inactive
qperrot,August_2022,starknet,0,Dev who was inactive
qperrot,August_2023,starknet,0,Dev who was inactive
qperrot,December_2021,starknet,0,Dev who was inactive
qperrot,December_2022,starknet,0,Dev who was inactive
qperrot,December_2023,starknet,0,Dev who was inactive
qperrot,February_2022,starknet,0,Dev who was inactive
qperrot,February_2023,starknet,0,Dev who was inactive
qperrot,February_2024,starknet,0,Dev who was inactive
qperrot,January_2022,starknet,0,Dev who was inactive
qperrot,January_2023,starknet,1,Dev who merged 1 commit
qperrot,January_2024,starknet,2,Dev who merged between 2 and 9 commits
qperrot,July_2022,starknet,6,Dev who merged between 2 and 9 commits
qperrot,July_2023,starknet,0,Dev who was inactive
qperrot,June_2022,starknet,5,Dev who merged between 2 and 9 commits
qperrot,June_2023,starknet,0,Dev who was inactive
qperrot,March_2022,starknet,0,Dev who was inactive
qperrot,March_2023,starknet,2,Dev who merged between 2 and 9 commits
qperrot,May_2022,starknet,0,Dev who was inactive
qperrot,May_2023,starknet,0,Dev who was inactive
qperrot,November_2021,starknet,0,Dev who was inactive
qperrot,November_2022,starknet,1,Dev who merged 1 commit
qperrot,November_2023,starknet,0,Dev who was inactive
qperrot,October_2021,starknet,0,Dev who was inactive
qperrot,October_2022,starknet,7,Dev who merged between 2 and 9 commits
qperrot,October_2023,starknet,0,Dev who was inactive
qperrot,September_2021,starknet,0,Dev who was inactive
qperrot,September_2022,starknet,2,Dev who merged between 2 and 9 commits
qperrot,September_2023,starknet,0,Dev who was inactive
qplqpl123,April_2023,starknet,0,Dev who was inactive
qplqpl123,August_2023,starknet,0,Dev who was inactive
qplqpl123,December_2022,starknet,0,Dev who was inactive
qplqpl123,December_2023,starknet,0,Dev who was inactive
qplqpl123,February_2023,starknet,0,Dev who was inactive
qplqpl123,February_2024,starknet,0,Dev who was inactive
qplqpl123,January_2023,starknet,0,Dev who was inactive
qplqpl123,January_2024,starknet,0,Dev who was inactive
qplqpl123,July_2023,starknet,0,Dev who was inactive
qplqpl123,June_2023,starknet,0,Dev who was inactive
qplqpl123,March_2023,starknet,0,Dev who was inactive
qplqpl123,May_2023,starknet,0,Dev who was inactive
qplqpl123,November_2022,starknet,0,Dev who was inactive
qplqpl123,November_2023,starknet,0,Dev who was inactive
qplqpl123,October_2022,starknet,4,Dev who merged between 2 and 9 commits
qplqpl123,October_2023,starknet,0,Dev who was inactive
qplqpl123,September_2023,starknet,0,Dev who was inactive
qtrix,August_2023,starknet,0,Dev who was inactive
qtrix,December_2023,starknet,0,Dev who was inactive
qtrix,February_2024,starknet,0,Dev who was inactive
qtrix,January_2024,starknet,0,Dev who was inactive
qtrix,July_2023,starknet,2,Dev who merged between 2 and 9 commits
qtrix,November_2023,starknet,0,Dev who was inactive
qtrix,October_2023,starknet,0,Dev who was inactive
qtrix,September_2023,starknet,0,Dev who was inactive
quentin-abei,April_2023,starknet,7,Dev who merged between 2 and 9 commits
quentin-abei,August_2023,starknet,0,Dev who was inactive
quentin-abei,December_2023,starknet,0,Dev who was inactive
quentin-abei,February_2024,starknet,0,Dev who was inactive
quentin-abei,January_2024,starknet,0,Dev who was inactive
quentin-abei,July_2023,starknet,0,Dev who was inactive
quentin-abei,June_2023,starknet,0,Dev who was inactive
quentin-abei,May_2023,starknet,0,Dev who was inactive
quentin-abei,November_2023,starknet,0,Dev who was inactive
quentin-abei,October_2023,starknet,0,Dev who was inactive
quentin-abei,September_2023,starknet,0,Dev who was inactive
quintenbons,April_2023,starknet,0,Dev who was inactive
quintenbons,August_2023,starknet,0,Dev who was inactive
quintenbons,December_2023,starknet,0,Dev who was inactive
quintenbons,February_2024,starknet,0,Dev who was inactive
quintenbons,January_2024,starknet,0,Dev who was inactive
quintenbons,July_2023,starknet,0,Dev who was inactive
quintenbons,June_2023,starknet,0,Dev who was inactive
quintenbons,March_2023,starknet,5,Dev who merged between 2 and 9 commits
quintenbons,May_2023,starknet,0,Dev who was inactive
quintenbons,November_2023,starknet,0,Dev who was inactive
quintenbons,October_2023,starknet,0,Dev who was inactive
quintenbons,September_2023,starknet,0,Dev who was inactive
quyphandang,April_2022,starknet,0,Dev who was inactive
quyphandang,April_2023,starknet,0,Dev who was inactive
quyphandang,August_2022,starknet,0,Dev who was inactive
quyphandang,August_2023,starknet,0,Dev who was inactive
quyphandang,December_2022,starknet,0,Dev who was inactive
quyphandang,December_2023,starknet,0,Dev who was inactive
quyphandang,February_2022,starknet,0,Dev who was inactive
quyphandang,February_2023,starknet,0,Dev who was inactive
quyphandang,February_2024,starknet,0,Dev who was inactive
quyphandang,January_2023,starknet,0,Dev who was inactive
quyphandang,January_2024,starknet,0,Dev who was inactive
quyphandang,July_2022,starknet,0,Dev who was inactive
quyphandang,July_2023,starknet,0,Dev who was inactive
quyphandang,June_2022,starknet,0,Dev who was inactive
quyphandang,June_2023,starknet,0,Dev who was inactive
quyphandang,March_2022,starknet,0,Dev who was inactive
quyphandang,March_2023,starknet,0,Dev who was inactive
quyphandang,May_2022,starknet,0,Dev who was inactive
quyphandang,May_2023,starknet,0,Dev who was inactive
quyphandang,November_2022,starknet,0,Dev who was inactive
quyphandang,November_2023,starknet,0,Dev who was inactive
quyphandang,October_2022,starknet,0,Dev who was inactive
quyphandang,October_2023,starknet,1,Dev who merged 1 commit
quyphandang,September_2022,starknet,0,Dev who was inactive
quyphandang,September_2023,starknet,0,Dev who was inactive
qyeah98,April_2023,starknet,0,Dev who was inactive
qyeah98,August_2022,starknet,0,Dev who was inactive
qyeah98,August_2023,starknet,0,Dev who was inactive
qyeah98,December_2022,starknet,0,Dev who was inactive
qyeah98,December_2023,starknet,0,Dev who was inactive
qyeah98,February_2023,starknet,0,Dev who was inactive
qyeah98,February_2024,starknet,0,Dev who was inactive
qyeah98,January_2023,starknet,0,Dev who was inactive
qyeah98,January_2024,starknet,0,Dev who was inactive
qyeah98,July_2022,starknet,0,Dev who was inactive
qyeah98,July_2023,starknet,0,Dev who was inactive
qyeah98,June_2022,starknet,0,Dev who was inactive
qyeah98,June_2023,starknet,0,Dev who was inactive
qyeah98,March_2023,starknet,0,Dev who was inactive
qyeah98,May_2022,starknet,3,Dev who merged between 2 and 9 commits
qyeah98,May_2023,starknet,0,Dev who was inactive
qyeah98,November_2022,starknet,0,Dev who was inactive
qyeah98,November_2023,starknet,0,Dev who was inactive
qyeah98,October_2022,starknet,0,Dev who was inactive
qyeah98,October_2023,starknet,0,Dev who was inactive
qyeah98,September_2022,starknet,0,Dev who was inactive
qyeah98,September_2023,starknet,0,Dev who was inactive
rabeehrz,April_2022,starknet,0,Dev who was inactive
rabeehrz,April_2023,starknet,0,Dev who was inactive
rabeehrz,August_2022,starknet,0,Dev who was inactive
rabeehrz,August_2023,starknet,0,Dev who was inactive
rabeehrz,December_2022,starknet,0,Dev who was inactive
rabeehrz,December_2023,starknet,0,Dev who was inactive
rabeehrz,February_2022,starknet,0,Dev who was inactive
rabeehrz,February_2023,starknet,0,Dev who was inactive
rabeehrz,February_2024,starknet,2,Dev who merged between 2 and 9 commits
rabeehrz,January_2023,starknet,0,Dev who was inactive
rabeehrz,January_2024,starknet,0,Dev who was inactive
rabeehrz,July_2022,starknet,1,Dev who merged 1 commit
rabeehrz,July_2023,starknet,0,Dev who was inactive
rabeehrz,June_2022,starknet,0,Dev who was inactive
rabeehrz,June_2023,starknet,0,Dev who was inactive
rabeehrz,March_2022,starknet,0,Dev who was inactive
rabeehrz,March_2023,starknet,0,Dev who was inactive
rabeehrz,May_2022,starknet,0,Dev who was inactive
rabeehrz,May_2023,starknet,0,Dev who was inactive
rabeehrz,November_2022,starknet,0,Dev who was inactive
rabeehrz,November_2023,starknet,0,Dev who was inactive
rabeehrz,October_2022,starknet,0,Dev who was inactive
rabeehrz,October_2023,starknet,0,Dev who was inactive
rabeehrz,September_2022,starknet,0,Dev who was inactive
rabeehrz,September_2023,starknet,0,Dev who was inactive
raefko,April_2023,starknet,15,Dev who merged 10 or more commits
raefko,August_2022,starknet,30,Dev who merged 10 or more commits
raefko,August_2023,starknet,13,Dev who merged 10 or more commits
raefko,December_2022,starknet,93,Dev who merged 10 or more commits
